0.5, 0.5
0.49972534, 0.49899292
0.49899292, 0.49606323
0.49777222, 0.49118042
0.49606323, 0.48434448
0.49386597, 0.47561646
0.49118042, 0.46502686
0.4880066, 0.4526062
0.48434448, 0.43841553
0.4802246, 0.42248535
0.47561646, 0.40490723
0.47055054, 0.3857422
0.46502686, 0.36505127
0.4590454, 0.34295654
0.4526062, 0.31948853
0.44573975, 0.2947693
0.43841553, 0.26889038
0.43066406, 0.24194336
0.42248535, 0.2140503
0.4138794, 0.18533325
0.40490723, 0.15588379
0.3955078, 0.12582397
0.38571167, 0.09524536
0.37554932, 0.06430054
0.36502075, 0.03314209
0.3541565, 0.0018005371
0.3428955, -0.029510498
0.33132935, -0.06072998
0.3194275, -0.091674805
0.30722046, -0.122283936
0.29470825, -0.1524353
0.28189087, -0.1819458
0.26879883, -0.21078491
0.25546265, -0.23876953
0.2418518, -0.2658081
0.22802734, -0.29180908
0.21395874, -0.3166809
0.19970703, -0.340271
0.1852417, -0.36254883
0.17059326, -0.38342285
0.15576172, -0.402771
0.1408081, -0.42053223
0.12567139, -0.4366455
0.110443115, -0.4510498
0.09512329, -0.46368408
0.0796814, -0.4744873
0.06414795, -0.48342896
0.048583984, -0.49047852
0.032958984, -0.49557495
0.017303467, -0.49874878
0.0016174316, -0.49996948
-0.014038086, -0.49920654
-0.029724121, -0.496521
-0.04534912, -0.4918518
-0.060943604, -0.48526
-0.07647705, -0.4767456
-0.091918945, -0.46640015
-0.10726929, -0.45419312
-0.122528076, -0.44021606
-0.1376648, -0.4244995
-0.15267944, -0.4071045
-0.1675415, -0.38812256
-0.18222046, -0.36761475
-0.19671631, -0.3456726
-0.21105957, -0.3223877
-0.22515869, -0.29779053
-0.23904419, -0.2720642
-0.25268555, -0.24526978
-0.26608276, -0.21749878
-0.27923584, -0.18887329
-0.29211426, -0.15948486
-0.3046875, -0.1295166
-0.31695557, -0.09899902
-0.32894897, -0.068115234
-0.34057617, -0.036956787
-0.3518982, -0.005645752
-0.362854, 0.025665283
-0.37347412, 0.056884766
-0.3836975, 0.087890625
-0.3935547, 0.11853027
-0.40304565, 0.14874268
-0.4121399, 0.17834473
-0.42080688, 0.20724487
-0.42904663, 0.23532104
-0.43688965, 0.2624817
-0.44430542, 0.28863525
-0.45129395, 0.31362915
-0.4577942, 0.33740234
-0.4638977, 0.35986328
-0.46951294, 0.3808899
-0.4746704, 0.40042114
-0.47937012, 0.418396
-0.48358154, 0.4347229
-0.4873352, 0.4493103
-0.4906006, 0.46218872
-0.4933777, 0.47320557
-0.4956665, 0.48239136
-0.49749756, 0.48968506
-0.4988098, 0.49505615
-0.4996338, 0.49847412
-0.49996948, 0.49993896
-0.4998169, 0.49942017
-0.49917603, 0.49697876
-0.49804688, 0.4925537
-0.49642944, 0.48620605
-0.4942932, 0.4779663
-0.49169922, 0.46783447
-0.48861694, 0.45587158
-0.4850464, 0.44210815
-0.48101807, 0.42660522
-0.47650146, 0.40945435
-0.47149658, 0.39068604
-0.46606445, 0.37036133
-0.46014404, 0.3486023
-0.4537964, 0.32546997
-0.44699097, 0.30108643
-0.43972778, 0.27548218
-0.43203735, 0.24880981
-0.4239502, 0.22116089
-0.4154358, 0.19265747
-0.40649414, 0.16339111
-0.39715576, 0.13348389
-0.38742065, 0.10305786
-0.37731934, 0.07220459
-0.3668518, 0.04107666
-0.35601807, 0.009796143
-0.34481812, -0.021514893
-0.333313, -0.052764893
-0.32144165, -0.08380127
-0.30926514, -0.11450195
-0.29681396, -0.14474487
-0.2840271, -0.17443848
-0.2709961, -0.20343018
-0.2576599, -0.23162842
-0.2441101, -0.25891113
-0.23028564, -0.28518677
-0.21624756, -0.31033325
-0.20199585, -0.33428955
-0.18756104, -0.35690308
-0.1729126, -0.3781433
-0.15811157, -0.39785767
-0.14315796, -0.41604614
-0.12805176, -0.43258667
-0.11282349, -0.44744873
-0.09750366, -0.46054077
-0.08206177, -0.47183228
-0.06655884, -0.4812622
-0.050964355, -0.48880005
-0.035339355, -0.49441528
-0.019683838, -0.4981079
-0.0039978027, -0.4998474
0.011688232, -0.49960327
0.027374268, -0.497406
0.043029785, -0.49328613
0.058624268, -0.48718262
0.07418823, -0.47921753
0.089660645, -0.46932983
0.105041504, -0.45761108
0.12033081, -0.4441223
0.13549805, -0.42886353
0.15054321, -0.41192627
0.16543579, -0.39337158
0.18014526, -0.37329102
0.19470215, -0.3517151
0.20904541, -0.3287964
0.22320557, -0.30456543
0.23712158, -0.2791443
0.25082397, -0.2526245
0.26428223, -0.22509766
0.27746582, -0.19671631
0.29037476, -0.1675415
0.30300903, -0.13772583
0.31533813, -0.10736084
0.32736206, -0.0765686
0.3390503, -0.04550171
0.35043335, -0.014251709
0.3614502, 0.017089844
0.37210083, 0.048339844
0.38238525, 0.07940674
0.39230347, 0.11013794
0.40185547, 0.14047241
0.41098022, 0.17022705
0.41970825, 0.1993103
0.42803955, 0.22763062
0.4359436, 0.25506592
0.4434204, 0.28149414
0.45043945, 0.3067932
0.45703125, 0.3309021
0.46316528, 0.35372925
0.46884155, 0.3751526
0.47406006, 0.39511108
0.4788208, 0.41351318
0.48309326, 0.43029785
0.48690796, 0.44540405
0.49023438, 0.45874023
0.4930725, 0.4703064
0.49542236, 0.480011
0.49731445, 0.4878235
0.49868774, 0.49371338
0.49957275, 0.49768066
0.49996948, 0.49972534
0.49987793, 0.49975586
0.49926758, 0.49786377
0.49819946, 0.49401855
0.49661255, 0.4882202
0.49456787, 0.48049927
0.4920044, 0.47091675
0.48898315, 0.45947266
0.48544312, 0.44622803
0.4814453, 0.4312439
0.47698975, 0.41455078
0.4720459, 0.39624023
0.4666443, 0.3763733
0.4607849, 0.355011
0.45446777, 0.3323059
0.44769287, 0.30825806
0.44049072, 0.28302002
0.4328308, 0.25665283
0.42477417, 0.22927856
0.41629028, 0.20101929
0.40737915, 0.17196655
0.3980713, 0.14224243
0.38839722, 0.111968994
0.37832642, 0.08123779
0.3678589, 0.050201416
0.35705566, 0.018981934
0.34588623, -0.012329102
0.3343811, -0.04360962
0.32254028, -0.07470703
0.3103943, -0.10549927
0.29794312, -0.13589478
0.28518677, -0.16574097
0.27215576, -0.19494629
0.2588501, -0.22335815
0.2453003, -0.25094604
0.23150635, -0.27749634
0.21746826, -0.30300903
0.20321655, -0.32730103
0.18878174, -0.35031128
0.17416382, -0.37194824
0.1593628, -0.39215088
0.14440918, -0.41079712
0.12930298, -0.42782593
0.11407471, -0.44317627
0.098724365, -0.4567871
0.08328247, -0.46862793
0.06777954, -0.47860718
0.05218506, -0.48672485
0.03652954, -0.49291992
0.020874023, -0.49719238
0.0051879883, -0.49951172
-0.010528564, -0.49987793
-0.0262146, -0.49829102
-0.041870117, -0.49475098
-0.057495117, -0.4892578
-0.07305908, -0.48184204
-0.08856201, -0.47253418
-0.10397339, -0.46139526
-0.11929321, -0.4484253
-0.13446045, -0.43371582
-0.14953613, -0.41729736
-0.16442871, -0.39923096
-0.1791687, -0.37960815
-0.1937561, -0.35849
-0.20812988, -0.33599854
-0.22229004, -0.3121643
-0.23626709, -0.28710938
-0.24996948, -0.2609253
-0.26345825, -0.23370361
-0.27667236, -0.20559692
-0.28961182, -0.17666626
-0.3022766, -0.14703369
-0.31463623, -0.11685181
-0.32666016, -0.08618164
-0.33840942, -0.0552063
-0.34979248, -0.023986816
-0.36083984, 0.007293701
-0.371521, 0.03857422
-0.38183594, 0.06970215
-0.39178467, 0.10055542
-0.4013672, 0.13101196
-0.41052246, 0.1609497
-0.419281, 0.19024658
-0.42764282, 0.21881104
-0.43554688, 0.246521
-0.4430542, 0.2732544
-0.45010376, 0.29891968
-0.45672607, 0.3234253
-0.46289063, 0.34664917
-0.4685974, 0.36853027
-0.47384644, 0.38894653
-0.47860718, 0.4078369
-0.48294067, 0.42514038
-0.48675537, 0.44076538
-0.4901123, 0.4546814
-0.49298096, 0.46679688
-0.49536133, 0.47711182
-0.4972229, 0.48553467
-0.4986267, 0.4920349
-0.49954224, 0.49664307
-0.49996948, 0.49926758
-0.49987793, 0.49996948
-0.4992981, 0.49868774
-0.49822998, 0.49545288
-0.49667358, 0.4902954
-0.4946289, 0.48321533
-0.49209595, 0.47421265
-0.4890747, 0.4633789
-0.4855652, 0.4507141
-0.4815979, 0.4362793
-0.47714233, 0.4201355
-0.4721985, 0.40237427
-0.46679688, 0.3829956
-0.4609375, 0.3621521
-0.45462036, 0.33987427
-0.44787598, 0.31625366
-0.44067383, 0.29141235
-0.43304443, 0.26541138
-0.42495728, 0.2383728
-0.4164734, 0.21038818
-0.40759277, 0.1816101
-0.3982849, 0.15209961
-0.38858032, 0.12200928
-0.37850952, 0.091430664
-0.3680725, 0.06048584
-0.3572693, 0.029327393
-0.34609985, -0.0019836426
-0.33459473, -0.03326416
-0.3227539, -0.06439209
-0.3105774, -0.0953064
-0.29812622, -0.12582397
-0.28536987, -0.15585327
-0.27233887, -0.18527222
-0.2590332, -0.21395874
-0.24545288, -0.24182129
-0.23165894, -0.2687378
-0.21762085, -0.29458618
-0.20336914, -0.3192749
-0.18890381, -0.34274292
-0.17428589, -0.36483765
-0.15945435, -0.38552856
-0.14450073, -0.4046936
-0.12939453, -0.42227173
-0.11413574, -0.4381714
-0.0987854, -0.45239258
-0.083343506, -0.46481323
-0.06781006, -0.47543335
-0.052215576, -0.4841919
-0.03656006, -0.49102783
-0.020874023, -0.49597168
-0.0051574707, -0.4989624
0.010528564, -0.49996948
0.026245117, -0.49905396
0.041931152, -0.4961548
0.057556152, -0.491333
0.073150635, -0.48458862
0.088653564, -0.47592163
0.10406494, -0.46542358
0.119384766, -0.45306396
0.13458252, -0.43896484
0.14962769, -0.42312622
0.16455078, -0.40563965
0.17932129, -0.38653564
0.19390869, -0.36593628
0.20828247, -0.3439331
0.22247314, -0.32052612
0.23641968, -0.29589844
0.2501526, -0.27011108
0.26364136, -0.24325562
0.27685547, -0.2154541
0.28979492, -0.1867981
0.30245972, -0.15744019
0.31481934, -0.1274414
0.32687378, -0.09692383
0.33859253, -0.06607056
0.3500061, -0.03491211
0.36105347, -0.0036621094
0.37173462, 0.027618408
0.38208008, 0.058807373
0.3920288, 0.0897522
0.4015808, 0.12036133
0.41073608, 0.15048218
0.41949463, 0.17999268
0.42782593, 0.20883179
0.4357605, 0.23684692
0.4432373, 0.26391602
0.45028687, 0.28997803
0.45690918, 0.31488037
0.46307373, 0.338562
0.46875, 0.3609314
0.47399902, 0.38186646
0.47875977, 0.40130615
0.48306274, 0.41915894
0.48687744, 0.4353943
0.49020386, 0.44992065
0.4930725, 0.462677
0.49542236, 0.4736328
0.49728394, 0.48272705
0.49868774, 0.4899292
0.49957275, 0.49520874
0.49996948, 0.49856567
0.49987793, 0.49993896
0.49926758, 0.49935913
0.49819946, 0.4968567
0.49661255, 0.4923706
0.49453735, 0.48599243
0.49197388, 0.47769165
0.48892212, 0.46749878
0.4854126, 0.45550537
0.48138428, 0.44171143
0.4769287, 0.4262085
0.47195435, 0.4090271
0.46655273, 0.39022827
0.46066284, 0.36990356
0.4543152, 0.34814453
0.44754028, 0.3250122
0.44030762, 0.30062866
0.4326477, 0.2750244
0.42453003, 0.24838257
0.41601563, 0.22076416
0.4071045, 0.19226074
0.3977661, 0.1630249
0.38806152, 0.13311768
0.3779602, 0.10272217
0.36746216, 0.07192993
0.35662842, 0.04083252
0.34542847, 0.0095825195
0.33389282, -0.021697998
0.322052, -0.05291748
0.30984497, -0.08389282
0.29736328, -0.11456299
0.28457642, -0.14477539
0.2715149, -0.17443848
0.2581787, -0.20339966
0.24459839, -0.23156738
0.23074341, -0.25881958
0.21670532, -0.2850647
0.2024231, -0.31021118
0.18792725, -0.33413696
0.17327881, -0.3567505
0.15844727, -0.3779602
0.14346313, -0.39767456
0.12832642, -0.41586304
0.11306763, -0.43240356
0.09768677, -0.44726563
0.08224487, -0.46035767
0.06668091, -0.47164917
0.05105591, -0.48110962
0.03540039, -0.48867798
0.019714355, -0.49432373
0.003967285, -0.49804688
-0.011749268, -0.4998169
-0.02746582, -0.4996338
-0.043151855, -0.49749756
-0.058776855, -0.4934082
